,index,avg_len,avg_obj,avg_side_effects,dones,run,lambda,time_step
4238,38,31.3,2.55,0.76,78,8.0,0.5,39
4239,39,26.81,2.64,0.58,82,8.0,0.5,40
4240,40,33.05,2.53,0.58,75,8.0,0.5,41
4241,41,26.79,2.67,0.58,82,8.0,0.5,42
4242,42,31.4,2.56,0.54,77,8.0,0.5,43
4243,43,26.8,2.66,0.52,82,8.0,0.5,44
4244,44,27.5,2.73,0.49,81,8.0,0.5,45
4245,45,23.28,2.78,0.63,86,8.0,0.5,46
4246,46,27.71,2.66,0.51,81,8.0,0.5,47
4247,47,29.55,2.64,0.47,79,8.0,0.5,48
4248,48,23.53,2.75,0.57,86,8.0,0.5,49
4249,49,23.2,2.74,0.56,86,8.0,0.5,50
4250,50,21.24,2.81,0.45,88,8.0,0.5,51
4251,51,21.44,2.8,0.51,88,8.0,0.5,52
4252,52,18.43,2.82,0.53,91,8.0,0.5,53
4253,53,22.48,2.8,0.51,87,8.0,0.5,54
4254,54,24.54,2.72,0.56,85,8.0,0.5,55
4255,55,21.25,2.78,0.57,88,8.0,0.5,56
4256,56,22.1,2.78,0.43,87,8.0,0.5,57
4257,57,19.33,2.79,0.46,90,8.0,0.5,58
4258,58,17.46,2.88,0.46,92,8.0,0.5,59
4259,59,17.35,2.91,0.41,92,8.0,0.5,60
4260,60,15.82,2.87,0.45,94,8.0,0.5,61
4261,61,24.67,2.69,0.44,84,8.0,0.5,62
4262,62,16.75,2.86,0.54,93,8.0,0.5,63
4263,63,14.04,2.93,0.48,96,8.0,0.5,64
4264,64,14.72,2.9,0.46,95,8.0,0.5,65
4265,65,15.52,2.89,0.44,94,8.0,0.5,66
4266,66,17.76,2.86,0.47,92,8.0,0.5,67
4267,67,19.59,2.85,0.45,90,8.0,0.5,68
4268,68,14.71,2.95,0.5,95,8.0,0.5,69
4269,69,12.97,2.93,0.41,97,8.0,0.5,70
4270,70,11.42,2.99,0.43,99,8.0,0.5,71
4271,71,13.75,2.95,0.48,96,8.0,0.5,72
4272,72,14.83,2.89,0.36,95,8.0,0.5,73
4273,73,17.44,2.82,0.37,92,8.0,0.5,74
4274,74,14.63,2.93,0.34,95,8.0,0.5,75
4275,75,20.08,2.83,0.34,89,8.0,0.5,76
4276,76,15.59,2.9,0.37,94,8.0,0.5,77
4277,77,26.29,2.76,0.32,82,8.0,0.5,78
4278,78,21.12,2.85,0.37,88,8.0,0.5,79
4279,79,16.37,2.91,0.4,93,8.0,0.5,80
4280,80,21.78,2.81,0.33,87,8.0,0.5,81
4281,81,14.75,2.93,0.33,95,8.0,0.5,82
4282,82,20.27,2.83,0.28,89,8.0,0.5,83
4283,83,12.15,2.97,0.38,98,8.0,0.5,84
4284,84,15.72,2.91,0.3,94,8.0,0.5,85
4285,85,18.26,2.86,0.31,91,8.0,0.5,86
4286,86,15.42,2.91,0.37,94,8.0,0.5,87
4287,87,14.6,2.92,0.29,95,8.0,0.5,88
4288,88,18.29,2.88,0.32,91,8.0,0.5,89
4289,89,19.1,2.88,0.35,90,8.0,0.5,90
4290,90,15.53,2.91,0.3,94,8.0,0.5,91
4291,91,14.73,2.92,0.35,95,8.0,0.5,92
4292,92,18.48,2.91,0.28,91,8.0,0.5,93
4293,93,15.71,2.93,0.3,94,8.0,0.5,94
4294,94,16.67,2.89,0.28,93,8.0,0.5,95
4295,95,15.68,2.92,0.29,94,8.0,0.5,96
4296,96,12.15,2.98,0.26,98,8.0,0.5,97
4297,97,12.92,2.96,0.27,97,8.0,0.5,98
4298,98,17.4,2.88,0.23,92,8.0,0.5,99
4299,99,15.76,2.91,0.25,94,8.0,0.5,100
4300,0,101.0,0.3,0.47,0,8.0,0.75,1
4301,1,101.0,0.22,0.52,0,8.0,0.75,2
4302,2,101.0,0.0,0.0,0,8.0,0.75,3
4303,3,101.0,0.28,0.59,0,8.0,0.75,4
4304,4,101.0,0.28,0.59,0,8.0,0.75,5
4305,5,101.0,0.32,0.44,0,8.0,0.75,6
4306,6,101.0,0.25,0.4,0,8.0,0.75,7
4307,7,101.0,0.26,0.43,0,8.0,0.75,8
4308,8,101.0,0.29,0.46,0,8.0,0.75,9
4309,9,100.06,0.31,0.46,1,8.0,0.75,10
4310,10,101.0,0.18,0.36,0,8.0,0.75,11
4311,11,100.06,0.2,0.4,1,8.0,0.75,12
4312,12,99.16,0.32,0.53,2,8.0,0.75,13
4313,13,101.0,0.39,0.71,0,8.0,0.75,14
4314,14,99.13,0.4,0.71,2,8.0,0.75,15
4315,15,100.09,0.37,0.63,1,8.0,0.75,16
4316,16,99.15,0.45,0.63,2,8.0,0.75,17
4317,17,101.0,0.35,0.71,0,8.0,0.75,18
4318,18,99.23,0.35,0.56,2,8.0,0.75,19
4319,19,101.0,0.34,0.55,0,8.0,0.75,20
4320,20,101.0,0.32,0.45,0,8.0,0.75,21
4321,21,96.35,0.77,0.65,5,8.0,0.75,22
4322,22,98.2,0.56,0.44,3,8.0,0.75,23
4323,23,90.09,0.94,0.67,12,8.0,0.75,24
4324,24,89.35,0.9,0.63,13,8.0,0.75,25
4325,25,84.74,1.19,0.81,18,8.0,0.75,26
4326,26,90.36,1.02,0.75,12,8.0,0.75,27
4327,27,84.25,1.21,0.7,19,8.0,0.75,28
4328,28,69.15,1.79,0.96,36,8.0,0.75,29
4329,29,71.34,1.78,0.73,33,8.0,0.75,30
4330,30,58.1,2.01,0.8,48,8.0,0.75,31
4331,31,62.26,1.96,0.8,43,8.0,0.75,32
4332,32,52.58,2.2,0.74,54,8.0,0.75,33
4333,33,47.95,2.28,0.62,59,8.0,0.75,34
4334,34,49.81,2.29,0.61,57,8.0,0.75,35
4335,35,38.9,2.49,0.74,69,8.0,0.75,36
4336,36,38.44,2.54,0.69,70,8.0,0.75,37
4337,37,35.5,2.54,0.61,73,8.0,0.75,38
4338,38,24.7,2.77,0.64,85,8.0,0.75,39
4339,39,41.61,2.47,0.58,66,8.0,0.75,40
4340,40,36.9,2.56,0.51,71,8.0,0.75,41
4341,41,32.24,2.63,0.59,76,8.0,0.75,42
4342,42,27.21,2.72,0.62,82,8.0,0.75,43
4343,43,30.03,2.67,0.58,79,8.0,0.75,44
4344,44,24.41,2.71,0.57,85,8.0,0.75,45
4345,45,32.29,2.59,0.55,76,8.0,0.75,46
4346,46,29.71,2.68,0.5,79,8.0,0.75,47
4347,47,29.61,2.6,0.55,79,8.0,0.75,48
4348,48,27.73,2.69,0.47,81,8.0,0.75,49
4349,49,27.51,2.66,0.48,81,8.0,0.75,50
4350,50,18.86,2.84,0.47,91,8.0,0.75,51
4351,51,36.76,2.42,0.4,71,8.0,0.75,52
4352,52,26.69,2.66,0.39,82,8.0,0.75,53
4353,53,30.25,2.63,0.51,78,8.0,0.75,54
4354,54,27.94,2.67,0.44,81,8.0,0.75,55
4355,55,18.15,2.88,0.47,92,8.0,0.75,56
4356,56,24.02,2.76,0.39,85,8.0,0.75,57
4357,57,23.32,2.78,0.46,86,8.0,0.75,58
4358,58,28.82,2.64,0.4,80,8.0,0.75,59
4359,59,24.93,2.77,0.39,84,8.0,0.75,60
4360,60,19.42,2.82,0.41,90,8.0,0.75,61
4361,61,27.25,2.68,0.38,82,8.0,0.75,62
4362,62,23.22,2.8,0.39,86,8.0,0.75,63
4363,63,22.9,2.77,0.31,86,8.0,0.75,64
4364,64,18.57,2.85,0.39,91,8.0,0.75,65
4365,65,17.55,2.84,0.36,92,8.0,0.75,66
4366,66,21.14,2.77,0.3,88,8.0,0.75,67
4367,67,20.05,2.8,0.34,89,8.0,0.75,68
4368,68,16.84,2.88,0.29,93,8.0,0.75,69
4369,69,20.63,2.83,0.29,89,8.0,0.75,70
4370,70,19.34,2.84,0.28,90,8.0,0.75,71
4371,71,18.41,2.83,0.34,91,8.0,0.75,72
4372,72,14.76,2.93,0.3,95,8.0,0.75,73
4373,73,16.61,2.89,0.29,93,8.0,0.75,74
4374,74,18.63,2.88,0.32,91,8.0,0.75,75
4375,75,18.49,2.86,0.29,91,8.0,0.75,76
4376,76,16.88,2.89,0.36,93,8.0,0.75,77
4377,77,16.65,2.9,0.29,93,8.0,0.75,78
4378,78,20.18,2.84,0.3,89,8.0,0.75,79
4379,79,16.79,2.89,0.27,93,8.0,0.75,80
4380,80,18.62,2.9,0.25,91,8.0,0.75,81
4381,81,16.99,2.87,0.32,93,8.0,0.75,82
4382,82,19.54,2.86,0.22,90,8.0,0.75,83
4383,83,15.03,2.94,0.24,95,8.0,0.75,84
4384,84,20.41,2.84,0.24,89,8.0,0.75,85
4385,85,16.72,2.9,0.25,93,8.0,0.75,86
4386,86,20.12,2.85,0.19,89,8.0,0.75,87
4387,87,19.28,2.87,0.22,90,8.0,0.75,88
4388,88,19.53,2.84,0.21,90,8.0,0.75,89
4389,89,19.54,2.82,0.17,90,8.0,0.75,90
4390,90,17.87,2.87,0.25,92,8.0,0.75,91
4391,91,25.23,2.74,0.21,84,8.0,0.75,92
4392,92,23.91,2.78,0.22,85,8.0,0.75,93
4393,93,20.43,2.82,0.19,89,8.0,0.75,94
4394,94,18.56,2.88,0.19,91,8.0,0.75,95
4395,95,19.38,2.84,0.2,90,8.0,0.75,96
4396,96,18.71,2.87,0.21,91,8.0,0.75,97
4397,97,21.16,2.86,0.14,88,8.0,0.75,98
4398,98,24.09,2.77,0.15,85,8.0,0.75,99
4399,99,21.17,2.84,0.17,88,8.0,0.75,100
4400,0,101.0,0.28,0.59,0,8.0,1.0,1
4401,1,101.0,0.3,0.47,0,8.0,1.0,2
4402,2,101.0,0.3,0.47,0,8.0,1.0,3
4403,3,101.0,0.3,0.47,0,8.0,1.0,4
4404,4,101.0,0.3,0.47,0,8.0,1.0,5
4405,5,101.0,0.3,0.47,0,8.0,1.0,6
4406,6,101.0,0.3,0.47,0,8.0,1.0,7
4407,7,101.0,0.3,0.47,0,8.0,1.0,8
4408,8,101.0,0.3,0.47,0,8.0,1.0,9
4409,9,101.0,0.3,0.47,0,8.0,1.0,10
4410,10,101.0,0.3,0.47,0,8.0,1.0,11
4411,11,101.0,0.3,0.47,0,8.0,1.0,12
4412,12,101.0,0.3,0.47,0,8.0,1.0,13
4413,13,101.0,0.3,0.47,0,8.0,1.0,14
4414,14,101.0,0.3,0.47,0,8.0,1.0,15
4415,15,101.0,0.3,0.47,0,8.0,1.0,16
4416,16,101.0,0.3,0.47,0,8.0,1.0,17
4417,17,101.0,0.3,0.47,0,8.0,1.0,18
4418,18,101.0,0.3,0.47,0,8.0,1.0,19
4419,19,101.0,0.3,0.47,0,8.0,1.0,20
4420,20,101.0,0.3,0.47,0,8.0,1.0,21
4421,21,101.0,0.3,0.47,0,8.0,1.0,22
4422,22,101.0,0.3,0.47,0,8.0,1.0,23
4423,23,101.0,0.3,0.47,0,8.0,1.0,24
4424,24,101.0,0.3,0.47,0,8.0,1.0,25
4425,25,101.0,0.3,0.47,0,8.0,1.0,26
4426,26,101.0,0.3,0.47,0,8.0,1.0,27
4427,27,101.0,0.3,0.47,0,8.0,1.0,28
4428,28,101.0,0.3,0.47,0,8.0,1.0,29
4429,29,101.0,0.3,0.47,0,8.0,1.0,30
4430,30,101.0,0.3,0.47,0,8.0,1.0,31
4431,31,101.0,0.3,0.47,0,8.0,1.0,32
4432,32,101.0,0.3,0.47,0,8.0,1.0,33
4433,33,101.0,0.3,0.47,0,8.0,1.0,34
4434,34,101.0,0.3,0.47,0,8.0,1.0,35
4435,35,101.0,0.3,0.47,0,8.0,1.0,36
4436,36,101.0,0.3,0.47,0,8.0,1.0,37
4437,37,101.0,0.3,0.47,0,8.0,1.0,38
4438,38,101.0,0.3,0.47,0,8.0,1.0,39
4439,39,101.0,0.3,0.47,0,8.0,1.0,40
4440,40,101.0,0.3,0.47,0,8.0,1.0,41
4441,41,101.0,0.3,0.47,0,8.0,1.0,42
4442,42,101.0,0.3,0.47,0,8.0,1.0,43
4443,43,101.0,0.3,0.47,0,8.0,1.0,44
4444,44,101.0,0.3,0.47,0,8.0,1.0,45
4445,45,101.0,0.3,0.47,0,8.0,1.0,46
4446,46,101.0,0.3,0.47,0,8.0,1.0,47
4447,47,101.0,0.3,0.47,0,8.0,1.0,48
4448,48,101.0,0.3,0.47,0,8.0,1.0,49
4449,49,101.0,0.3,0.47,0,8.0,1.0,50
4450,50,101.0,0.3,0.47,0,8.0,1.0,51
4451,51,101.0,0.3,0.47,0,8.0,1.0,52
4452,52,101.0,0.3,0.47,0,8.0,1.0,53
4453,53,101.0,0.3,0.47,0,8.0,1.0,54
4454,54,101.0,0.3,0.47,0,8.0,1.0,55
4455,55,101.0,0.3,0.47,0,8.0,1.0,56
4456,56,101.0,0.3,0.47,0,8.0,1.0,57
4457,57,101.0,0.3,0.47,0,8.0,1.0,58
4458,58,101.0,0.3,0.47,0,8.0,1.0,59
4459,59,101.0,0.3,0.47,0,8.0,1.0,60
4460,60,101.0,0.3,0.47,0,8.0,1.0,61
4461,61,101.0,0.3,0.47,0,8.0,1.0,62
4462,62,101.0,0.3,0.47,0,8.0,1.0,63
4463,63,101.0,0.3,0.47,0,8.0,1.0,64
4464,64,101.0,0.3,0.47,0,8.0,1.0,65
4465,65,101.0,0.3,0.47,0,8.0,1.0,66
4466,66,101.0,0.3,0.47,0,8.0,1.0,67
4467,67,101.0,0.3,0.47,0,8.0,1.0,68
4468,68,101.0,0.3,0.47,0,8.0,1.0,69
4469,69,101.0,0.3,0.47,0,8.0,1.0,70
4470,70,101.0,0.3,0.47,0,8.0,1.0,71
4471,71,101.0,0.3,0.47,0,8.0,1.0,72
4472,72,101.0,0.3,0.47,0,8.0,1.0,73
4473,73,101.0,0.3,0.47,0,8.0,1.0,74
4474,74,101.0,0.3,0.47,0,8.0,1.0,75
4475,75,101.0,0.3,0.47,0,8.0,1.0,76
4476,76,101.0,0.3,0.47,0,8.0,1.0,77
4477,77,101.0,0.3,0.47,0,8.0,1.0,78
4478,78,101.0,0.3,0.47,0,8.0,1.0,79
4479,79,101.0,0.3,0.47,0,8.0,1.0,80
4480,80,101.0,0.3,0.47,0,8.0,1.0,81
4481,81,101.0,0.3,0.47,0,8.0,1.0,82
4482,82,101.0,0.3,0.47,0,8.0,1.0,83
4483,83,101.0,0.3,0.47,0,8.0,1.0,84
4484,84,101.0,0.3,0.47,0,8.0,1.0,85
4485,85,101.0,0.3,0.47,0,8.0,1.0,86
4486,86,101.0,0.3,0.47,0,8.0,1.0,87
4487,87,101.0,0.3,0.47,0,8.0,1.0,88
4488,88,101.0,0.3,0.47,0,8.0,1.0,89
4489,89,101.0,0.3,0.47,0,8.0,1.0,90
4490,90,101.0,0.3,0.47,0,8.0,1.0,91
4491,91,101.0,0.3,0.47,0,8.0,1.0,92
4492,92,101.0,0.3,0.47,0,8.0,1.0,93
4493,93,101.0,0.3,0.47,0,8.0,1.0,94
4494,94,101.0,0.3,0.47,0,8.0,1.0,95
4495,95,101.0,0.3,0.47,0,8.0,1.0,96
4496,96,101.0,0.3,0.47,0,8.0,1.0,97
4497,97,101.0,0.3,0.47,0,8.0,1.0,98
4498,98,101.0,0.3,0.47,0,8.0,1.0,99
4499,99,101.0,0.3,0.47,0,8.0,1.0,100
4500,0,100.06,0.38,0.66,1,9.0,0.0,1
4501,1,101.0,0.28,0.5,0,9.0,0.0,2
4502,2,100.06,0.38,0.66,1,9.0,0.0,3
4503,3,101.0,0.21,0.42,0,9.0,0.0,4
4504,4,101.0,0.26,0.44,0,9.0,0.0,5
4505,5,101.0,0.28,0.59,0,9.0,0.0,6
4506,6,101.0,0.3,0.47,0,9.0,0.0,7
4507,7,101.0,0.3,0.48,0,9.0,0.0,8
4508,8,101.0,0.28,0.58,0,9.0,0.0,9
4509,9,101.0,0.3,0.47,0,9.0,0.0,10
4510,10,99.13,0.44,0.7,2,9.0,0.0,11
4511,11,101.0,0.23,0.62,0,9.0,0.0,12
4512,12,101.0,0.29,0.62,0,9.0,0.0,13
4513,13,101.0,0.22,0.59,0,9.0,0.0,14
4514,14,101.0,0.45,0.68,0,9.0,0.0,15
4515,15,99.13,0.48,0.6,2,9.0,0.0,16
4516,16,99.12,0.43,0.79,2,9.0,0.0,17
4517,17,100.07,0.45,0.61,1,9.0,0.0,18
4518,18,100.04,0.46,0.6,1,9.0,0.0,19
4519,19,100.06,0.45,0.65,1,9.0,0.0,20
4520,20,96.38,0.6,0.63,5,9.0,0.0,21
4521,21,99.24,0.58,0.58,2,9.0,0.0,22
4522,22,92.98,0.92,1.11,9,9.0,0.0,23
4523,23,95.67,0.72,0.82,6,9.0,0.0,24
4524,24,80.79,1.32,0.94,23,9.0,0.0,25
4525,25,70.85,1.65,1.12,34,9.0,0.0,26
4526,26,60.44,1.92,1.15,46,9.0,0.0,27
4527,27,48.73,2.15,1.2,59,9.0,0.0,28
4528,28,44.93,2.31,1.18,63,9.0,0.0,29
4529,29,45.73,2.29,1.09,62,9.0,0.0,30
4530,30,39.34,2.4,1.28,70,9.0,0.0,31
4531,31,33.82,2.56,1.19,75,9.0,0.0,32
4532,32,35.24,2.45,1.0,73,9.0,0.0,33
4533,33,28.95,2.63,1.1,80,9.0,0.0,34
4534,34,38.05,2.41,1.19,70,9.0,0.0,35
4535,35,25.19,2.7,1.12,84,9.0,0.0,36
4536,36,27.11,2.64,1.08,82,9.0,0.0,37
4537,37,30.55,2.56,1.03,78,9.0,0.0,38
4538,38,23.29,2.74,1.09,86,9.0,0.0,39
4539,39,25.92,2.67,0.94,83,9.0,0.0,40
4540,40,21.35,2.76,0.92,88,9.0,0.0,41
4541,41,28.02,2.67,0.88,80,9.0,0.0,42
4542,42,24.07,2.67,0.96,85,9.0,0.0,43
4543,43,20.33,2.78,1.02,89,9.0,0.0,44
4544,44,25.81,2.64,1.04,83,9.0,0.0,45
4545,45,24.74,2.64,0.92,84,9.0,0.0,46
4546,46,23.02,2.73,0.98,86,9.0,0.0,47
4547,47,20.92,2.76,0.83,88,9.0,0.0,48
4548,48,21.16,2.77,0.95,88,9.0,0.0,49
4549,49,21.21,2.84,1.0,88,9.0,0.0,50
4550,50,20.25,2.82,1.06,89,9.0,0.0,51
4551,51,20.2,2.83,0.92,89,9.0,0.0,52
4552,52,17.38,2.88,0.87,92,9.0,0.0,53
4553,53,18.4,2.84,1.0,91,9.0,0.0,54
4554,54,13.91,2.94,0.84,96,9.0,0.0,55
4555,55,13.75,2.95,0.98,96,9.0,0.0,56
4556,56,14.02,2.96,1.03,96,9.0,0.0,57
4557,57,11.35,2.97,0.96,99,9.0,0.0,58
4558,58,12.95,2.97,0.93,97,9.0,0.0,59
4559,59,10.32,3.0,0.98,100,9.0,0.0,60
4560,60,11.35,2.99,0.92,99,9.0,0.0,61
4561,61,12.93,2.94,1.03,97,9.0,0.0,62
4562,62,13.68,2.92,0.91,96,9.0,0.0,63
4563,63,17.46,2.9,0.93,92,9.0,0.0,64
4564,64,16.44,2.9,0.98,93,9.0,0.0,65
4565,65,11.03,2.99,1.01,99,9.0,0.0,66
4566,66,14.03,2.94,0.89,96,9.0,0.0,67
4567,67,13.7,2.92,0.91,96,9.0,0.0,68
4568,68,15.66,2.86,0.96,94,9.0,0.0,69
4569,69,10.98,2.99,0.82,99,9.0,0.0,70
4570,70,11.02,2.99,0.91,99,9.0,0.0,71
4571,71,10.87,2.99,0.91,99,9.0,0.0,72
4572,72,10.73,2.97,0.86,99,9.0,0.0,73
4573,73,13.45,2.94,0.87,96,9.0,0.0,74
4574,74,11.74,2.98,0.89,98,9.0,0.0,75
4575,75,12.0,2.97,0.99,98,9.0,0.0,76
4576,76,10.91,2.97,0.88,99,9.0,0.0,77
4577,77,11.76,2.95,0.88,98,9.0,0.0,78
4578,78,13.55,2.92,0.9,96,9.0,0.0,79
4579,79,11.06,2.97,1.0,99,9.0,0.0,80
4580,80,14.41,2.94,0.89,95,9.0,0.0,81
4581,81,11.83,2.96,0.92,98,9.0,0.0,82
4582,82,13.78,2.92,0.94,96,9.0,0.0,83
4583,83,12.58,2.93,0.84,97,9.0,0.0,84
4584,84,10.99,2.98,0.97,99,9.0,0.0,85
4585,85,12.61,2.94,0.97,97,9.0,0.0,86
4586,86,11.89,2.97,0.88,98,9.0,0.0,87
4587,87,12.56,2.94,0.87,97,9.0,0.0,88
4588,88,10.23,3.0,0.89,100,9.0,0.0,89
4589,89,11.04,2.98,1.01,99,9.0,0.0,90
4590,90,10.71,2.99,0.91,99,9.0,0.0,91
4591,91,11.83,2.97,0.92,98,9.0,0.0,92
4592,92,10.0,3.0,0.96,100,9.0,0.0,93
4593,93,11.01,2.98,0.98,99,9.0,0.0,94
4594,94,11.62,2.96,0.89,98,9.0,0.0,95
4595,95,17.49,2.85,0.81,92,9.0,0.0,96
4596,96,11.17,2.98,0.91,99,9.0,0.0,97
4597,97,12.79,2.95,0.89,97,9.0,0.0,98
4598,98,13.68,2.93,0.92,96,9.0,0.0,99
4599,99,11.69,2.97,0.81,98,9.0,0.0,100
4600,0,101.0,0.21,0.42,0,9.0,0.25,1
4601,1,101.0,0.21,0.42,0,9.0,0.25,2
4602,2,101.0,0.21,0.42,0,9.0,0.25,3
4603,3,101.0,0.21,0.42,0,9.0,0.25,4
4604,4,101.0,0.3,0.47,0,9.0,0.25,5
4605,5,101.0,0.28,0.59,0,9.0,0.25,6
4606,6,100.06,0.38,0.66,1,9.0,0.25,7
4607,7,101.0,0.28,0.59,0,9.0,0.25,8
4608,8,100.06,0.38,0.66,1,9.0,0.25,9
4609,9,100.06,0.38,0.66,1,9.0,0.25,10
4610,10,100.06,0.34,0.68,1,9.0,0.25,11
4611,11,100.06,0.24,0.56,1,9.0,0.25,12
4612,12,100.14,0.37,0.74,1,9.0,0.25,13
4613,13,100.06,0.28,0.43,1,9.0,0.25,14
4614,14,100.07,0.34,0.63,1,9.0,0.25,15
4615,15,101.0,0.24,0.48,0,9.0,0.25,16
4616,16,99.15,0.4,0.62,2,9.0,0.25,17
4617,17,97.33,0.54,0.61,4,9.0,0.25,18
4618,18,101.0,0.38,0.62,0,9.0,0.25,19
4619,19,99.17,0.34,0.57,2,9.0,0.25,20
4620,20,99.2,0.41,0.7,2,9.0,0.25,21
4621,21,98.27,0.57,0.75,3,9.0,0.25,22
4622,22,100.09,0.54,0.9,1,9.0,0.25,23
4623,23,97.61,0.67,0.89,4,9.0,0.25,24
4624,24,94.67,0.81,0.94,7,9.0,0.25,25
4625,25,96.6,0.75,1.03,5,9.0,0.25,26
4626,26,95.76,1.08,1.48,6,9.0,0.25,27
4627,27,82.39,1.42,1.45,22,9.0,0.25,28
4628,28,85.99,1.25,1.26,17,9.0,0.25,29
4629,29,60.61,1.92,1.52,48,9.0,0.25,30
4630,30,62.51,1.87,1.59,44,9.0,0.25,31
4631,31,47.16,2.28,1.56,62,9.0,0.25,32
4632,32,47.89,2.17,1.5,61,9.0,0.25,33
4633,33,36.75,2.45,1.18,73,9.0,0.25,34
4634,34,37.73,2.44,1.14,71,9.0,0.25,35
4635,35,40.01,2.5,1.04,69,9.0,0.25,36
4636,36,33.92,2.55,1.32,75,9.0,0.25,37
4637,37,39.73,2.46,1.19,69,9.0,0.25,38
4638,38,32.94,2.59,1.03,76,9.0,0.25,39
4639,39,27.38,2.64,1.0,82,9.0,0.25,40
4640,40,30.91,2.62,1.05,78,9.0,0.25,41
4641,41,26.42,2.72,1.04,83,9.0,0.25,42
4642,42,27.42,2.64,0.92,82,9.0,0.25,43
4643,43,20.45,2.81,0.83,89,9.0,0.25,44
4644,44,25.34,2.73,0.84,84,9.0,0.25,45
4645,45,18.83,2.83,0.89,91,9.0,0.25,46
4646,46,23.37,2.75,0.83,86,9.0,0.25,47
4647,47,20.68,2.81,0.79,89,9.0,0.25,48
4648,48,16.9,2.89,0.73,93,9.0,0.25,49
4649,49,19.62,2.84,0.7,90,9.0,0.25,50
4650,50,18.87,2.87,0.71,91,9.0,0.25,51
4651,51,21.31,2.86,0.7,88,9.0,0.25,52
4652,52,22.32,2.81,0.73,87,9.0,0.25,53
4653,53,17.93,2.9,0.9,92,9.0,0.25,54
4654,54,19.9,2.82,0.67,90,9.0,0.25,55
4655,55,18.71,2.85,0.84,91,9.0,0.25,56
4656,56,17.77,2.86,0.75,92,9.0,0.25,57
4657,57,19.61,2.84,0.72,90,9.0,0.25,58
4658,58,15.89,2.92,0.81,94,9.0,0.25,59
4659,59,17.41,2.87,0.72,92,9.0,0.25,60
4660,60,15.1,2.91,0.62,95,9.0,0.25,61
4661,61,16.43,2.9,0.66,93,9.0,0.25,62
4662,62,15.73,2.93,0.68,94,9.0,0.25,63
4663,63,21.82,2.83,0.59,87,9.0,0.25,64
4664,64,15.96,2.92,0.65,94,9.0,0.25,65
4665,65,15.88,2.9,0.69,94,9.0,0.25,66
4666,66,15.56,2.91,0.59,94,9.0,0.25,67
4667,67,15.87,2.9,0.62,94,9.0,0.25,68
4668,68,12.8,2.96,0.6,97,9.0,0.25,69
4669,69,17.42,2.88,0.59,92,9.0,0.25,70
4670,70,17.35,2.86,0.56,92,9.0,0.25,71
4671,71,11.09,2.97,0.47,99,9.0,0.25,72
4672,72,14.81,2.92,0.5,95,9.0,0.25,73
4673,73,12.06,2.98,0.53,98,9.0,0.25,74
4674,74,15.34,2.93,0.62,94,9.0,0.25,75
4675,75,14.42,2.94,0.52,95,9.0,0.25,76
4676,76,19.69,2.84,0.6,89,9.0,0.25,77
4677,77,18.17,2.86,0.52,91,9.0,0.25,78
4678,78,11.88,2.97,0.54,98,9.0,0.25,79
4679,79,11.83,2.96,0.55,98,9.0,0.25,80
4680,80,14.6,2.93,0.54,95,9.0,0.25,81
4681,81,16.34,2.85,0.46,93,9.0,0.25,82
4682,82,13.66,2.95,0.57,96,9.0,0.25,83
4683,83,15.4,2.89,0.47,94,9.0,0.25,84
4684,84,18.14,2.84,0.41,91,9.0,0.25,85
4685,85,16.13,2.86,0.4,93,9.0,0.25,86
4686,86,13.7,2.93,0.48,96,9.0,0.25,87
4687,87,16.35,2.9,0.45,93,9.0,0.25,88
4688,88,11.92,2.96,0.48,98,9.0,0.25,89
4689,89,11.91,2.98,0.51,98,9.0,0.25,90
4690,90,12.78,2.96,0.45,97,9.0,0.25,91
4691,91,12.5,2.97,0.44,97,9.0,0.25,92
4692,92,19.86,2.88,0.43,89,9.0,0.25,93
4693,93,16.3,2.88,0.41,93,9.0,0.25,94
4694,94,11.79,2.97,0.42,98,9.0,0.25,95
4695,95,13.18,2.96,0.42,97,9.0,0.25,96
4696,96,18.28,2.86,0.43,91,9.0,0.25,97
4697,97,14.49,2.91,0.45,95,9.0,0.25,98
4698,98,13.69,2.95,0.39,96,9.0,0.25,99
4699,99,13.77,2.94,0.47,96,9.0,0.25,100
4700,0,101.0,0.3,0.47,0,9.0,0.5,1
4701,1,101.0,0.0,0.0,0,9.0,0.5,2
4702,2,100.05,0.37,0.62,1,9.0,0.5,3
4703,3,101.0,0.21,0.53,0,9.0,0.5,4
4704,4,101.0,0.3,0.47,0,9.0,0.5,5
4705,5,101.0,0.29,0.48,0,9.0,0.5,6
4706,6,100.05,0.33,0.52,1,9.0,0.5,7
4707,7,101.0,0.26,0.49,0,9.0,0.5,8
4708,8,101.0,0.26,0.61,0,9.0,0.5,9
4709,9,101.0,0.26,0.49,0,9.0,0.5,10
4710,10,101.0,0.29,0.56,0,9.0,0.5,11
4711,11,99.16,0.44,0.83,2,9.0,0.5,12
4712,12,100.06,0.38,0.6,1,9.0,0.5,13
4713,13,100.06,0.43,0.76,1,9.0,0.5,14
4714,14,100.06,0.46,0.59,1,9.0,0.5,15
4715,15,99.16,0.43,0.57,2,9.0,0.5,16
4716,16,98.27,0.57,0.86,3,9.0,0.5,17
4717,17,98.24,0.55,0.74,3,9.0,0.5,18
4718,18,96.46,0.57,0.74,5,9.0,0.5,19
